autohomeid,min_reg_year,max_reg_year
2508,2004,2008
2509,2004,2008
2510,2004,2008
2511,2004,2008
2512,2004,2008
2513,2004,2008
2514,2004,2008
2515,2004,2008
2516,2004,2008
2517,2004,2008
2518,2004,2008
2519,2004,2008
2520,2004,2008
2521,2004,2008
2522,2004,2008
2523,2004,2008
2524,2004,2008
2525,2004,2008
2526,2004,2008
2527,2004,2008
2528,2004,2008
2529,2004,2008
2530,2004,2008
2531,2004,2008
2532,2004,2008
2533,2004,2008
2534,2004,2008
2535,2004,2008
2537,2004,2008
2538,2004,2008
2539,2004,2008
2540,2004,2008
2541,2004,2008
2542,2004,2008
2543,2004,2008
2544,2004,2008
2545,2004,2008
2546,2004,2008
2547,2005,2009
2548,2004,2008
2549,2004,2008
2550,2004,2008
2551,2004,2008
2552,2004,2008
2553,2004,2008
2554,2007,2011
2555,2005,2009
2556,2004,2008
2557,2004,2008
2558,2004,2008
2559,2004,2008
2560,2004,2008
2561,2004,2008
2562,2003,2007
2564,2004,2008
2565,2004,2008
2566,2004,2008
2567,2004,2008
2568,2004,2008
2569,2004,2008
2570,2004,2008
2571,2004,2008
2572,2004,2008
2573,2004,2008
2574,2004,2008
2575,2004,2008
2576,2004,2008
2577,2004,2008
2578,2004,2008
2579,2004,2008
2580,2004,2008
2581,2004,2008
2582,2004,2008
2583,2004,2008
2584,2004,2008
2586,2005,2009
2587,2005,2009
2588,2004,2008
2589,2004,2008
2590,2004,2008
2591,2004,2008
2592,2004,2008
2595,2005,2009
2596,2005,2009
2597,2004,2008
2598,2004,2008
2599,2003,2007
2602,2004,2008
2603,2005,2009
2604,2004,2008
2605,2005,2009
2606,2004,2008
2607,2006,2010
2608,2004,2008
2609,2004,2008
2610,2004,2008
2611,2004,2008
2612,2004,2008
2613,2004,2008
2614,2004,2008
2615,2004,2008
2616,2004,2008
2617,2004,2008
2618,2004,2008
2619,2004,2008
2620,2004,2008
2621,2004,2008
2622,2004,2008
2623,2004,2008
2624,2004,2008
2625,2005,2009
2626,2005,2009
2627,2004,2008
2628,2004,2008
2629,2004,2008
2630,2004,2008
2631,2004,2008
2632,2007,2011
2633,2004,2008
2634,2004,2008
2635,2004,2008
2636,2004,2008
2637,2004,2008
2638,2004,2008
2639,2004,2008
2640,2004,2008
2641,2004,2008
2642,2004,2008
2643,2004,2008
2644,2004,2008
2645,2004,2008
2646,2004,2008
2647,2004,2008
2648,2004,2008
2649,2004,2008
2650,2004,2008
2651,2004,2008
2652,2004,2008
2653,2004,2008
2654,2005,2009
2655,2005,2009
2656,2005,2009
2657,2006,2010
2658,2005,2009
2659,2004,2008
2660,2004,2008
2661,2007,2011
2662,2004,2008
2663,2004,2008
2664,2004,2008
2665,2007,2011
2666,2005,2009
2667,2006,2010
2669,2007,2011
2670,2004,2008
2672,2004,2008
2673,2006,2010
2675,2005,2009
2676,2004,2008
2677,2005,2009
2678,2005,2009
2680,2004,2008
2681,2004,2008
2682,2004,2008
2683,2004,2008
2684,2004,2008
2685,2004,2008
2686,2006,2010
2687,2004,2008
2688,2004,2008
2689,2004,2008
2690,2004,2008
2691,2004,2008
2692,2004,2008
2693,2006,2010
2694,2005,2009
2695,2004,2008
2696,2005,2009
2697,2004,2008
2698,2005,2009
2699,2005,2009
2700,2004,2008
2701,2005,2009
2702,2004,2008
2703,2005,2009
2704,2005,2009
2705,2004,2008
2706,2004,2008
2707,2005,2009
2708,2004,2008
2709,2004,2008
2710,2005,2009
2711,2005,2009
2712,2005,2009
2713,2004,2008
2714,2004,2008
2715,2004,2008
2716,2004,2008
2717,2004,2008
2718,2006,2010
2719,2005,2009
2720,2005,2009
2721,2005,2009
2722,2005,2009
2723,2005,2009
2724,2004,2008
2725,2005,2009
2726,2005,2009
2727,2004,2008
2728,2004,2008
2729,2005,2009
2730,2005,2009
2731,2004,2008
2732,2004,2008
2733,2004,2008
2734,2004,2008
2735,2004,2008
2736,2004,2008
2737,2005,2009
2738,2004,2008
2739,2004,2008
2740,2004,2008
2741,2004,2008
2742,2004,2008
2743,2005,2009
2744,2005,2009
2745,2005,2009
2746,2005,2009
2747,2005,2009
2748,2005,2009
2749,2005,2009
2750,2005,2009
2751,2005,2009
2752,2005,2009
2753,2004,2008
2754,2004,2008
2755,2005,2009
2756,2005,2009
2757,2006,2010
2758,2004,2008
2759,2006,2010
2760,2004,2008
2761,2005,2009
2762,2005,2009
2763,2005,2009
2764,2005,2009
2765,2005,2009
2766,2005,2009
2767,2005,2009
2768,2005,2009
2769,2005,2009
2770,2005,2009
2771,2005,2009
2772,2005,2009
2773,2005,2009
2774,2005,2009
2775,2005,2009
2776,2005,2009
2777,2005,2009
2778,2005,2009
2779,2005,2009
2780,2005,2009
2781,2005,2009
2782,2005,2009
2783,2005,2009
2784,2006,2010
2785,2005,2009
2786,2005,2009
2787,2004,2008
2788,2004,2008
2789,2005,2009
2790,2005,2009
2791,2005,2009
2792,2005,2009
2793,2005,2009
2794,2005,2009
2795,2005,2009
2796,2006,2010
2797,2005,2009
2798,2006,2010
2804,2005,2009
2805,2005,2009
2806,2005,2009
2807,2005,2009
2808,2005,2009
2809,2005,2009
2810,2005,2009
2811,2005,2009
2812,2005,2009
2813,2005,2009
2814,2005,2009
2815,2005,2009
2816,2005,2009
2817,2007,2011
2818,2007,2011
2819,2005,2009
2820,2005,2009
2821,2005,2009
2822,2005,2009
2823,2005,2009
2824,2005,2009
2825,2005,2009
2826,2005,2009
2827,2005,2009
2828,2005,2009
2829,2005,2009
2830,2005,2009
2831,2005,2009
2832,2005,2009
2833,2005,2009
2834,2004,2008
2835,2004,2008
2836,2004,2008
2837,2005,2009
2838,2005,2009
2839,2005,2009
2840,2005,2009
2841,2005,2009
2842,2005,2009
2843,2005,2009
2844,2005,2009
2845,2005,2009
2846,2005,2009
2847,2005,2009
2848,2005,2009
2849,2005,2009
2850,2005,2009
2851,2005,2009
2852,2005,2009
2853,2005,2009
2854,2005,2009
2857,2005,2009
2858,2005,2009
2859,2005,2009
2861,2005,2009
2862,2005,2009
2863,2005,2009
2864,2004,2008
2865,2004,2008
2866,2004,2008
2867,2004,2008
2868,2005,2009
2869,2005,2009
2870,2005,2009
2871,2005,2009
2872,2005,2009
2873,2005,2009
2874,2004,2008
2875,2005,2009
2877,2005,2009
2878,2005,2009
2880,2005,2009
2881,2005,2009
2882,2005,2009
2883,2005,2009
2884,2005,2009
2885,2005,2009
2886,2005,2009
2887,2005,2009
2888,2005,2009
2889,2005,2009
2890,2005,2009
2891,2005,2009
2892,2005,2009
2893,2005,2009
2894,2005,2009
2895,2005,2009
2896,2005,2009
2897,2005,2009
2898,2005,2009
2899,2005,2009
2900,2005,2009
2901,2005,2009
2902,2005,2009
2903,2005,2009
2904,2005,2009
2905,2005,2009
2906,2005,2009
2907,2005,2009
2908,2005,2009
2909,2005,2009
2910,2005,2009
2911,2005,2009
2912,2005,2009
2913,2005,2009
2914,2006,2010
2915,2005,2009
2916,2005,2009
2917,2005,2009
2918,2005,2009
2919,2005,2009
2920,2005,2009
2921,2005,2009
2922,2005,2009
2923,2004,2008
2924,2005,2009
2925,2005,2009
2926,2005,2009
2927,2005,2009
2928,2005,2009
2929,2005,2009
2930,2005,2009
2931,2005,2009
2932,2005,2009
2933,2005,2009
2934,2005,2009
2935,2005,2009
2936,2005,2009
2937,2005,2009
2938,2005,2009
2939,2005,2009
2940,2005,2009
2941,2005,2009
2942,2005,2009
2943,2005,2009
2944,2005,2009
2945,2005,2009
2946,2005,2009
2947,2005,2009
2948,2005,2009
2949,2005,2009
2950,2005,2009
2951,2004,2008
2952,2005,2009
2953,2005,2009
2954,2005,2009
2955,2005,2009
2956,2005,2009
2957,2005,2009
2958,2005,2009
2959,2005,2009
2960,2005,2009
2961,2005,2009
2962,2005,2009
2963,2005,2009
2964,2005,2009
2965,2005,2009
2966,2007,2011
2967,2005,2009
2968,2004,2008
2969,2005,2009
2970,2005,2009
2971,2005,2009
2972,2005,2009
2973,2005,2009
2974,2005,2009
2975,2005,2009
2976,2005,2009
2977,2005,2009
2978,2005,2009
2979,2005,2009
2980,2005,2009
2981,2005,2009
2982,2005,2009
2983,2004,2008
2984,2005,2009
2985,2005,2009
2986,2005,2009
2987,2005,2009
2988,2004,2008
2989,2005,2009
2990,2005,2009
2991,2005,2009
2992,2008,2012
2993,2008,2012
2994,2006,2010
2995,2007,2011
2996,2007,2011
2997,2006,2010
2998,2006,2010
2999,2006,2010
3000,2006,2010
3001,2006,2010
3002,2006,2010
3003,2007,2011
3004,2007,2011
3005,2005,2009
3006,2006,2010
3008,2005,2009
3009,2005,2009
3010,2005,2009
3011,2005,2009
3012,2005,2009
3013,2005,2009
3014,2005,2009
3015,2005,2009
3016,2006,2010
3017,2006,2010
3018,2005,2009
3019,2005,2009
3020,2005,2009
3021,2006,2010
3022,2005,2009
3031,2005,2009
3032,2006,2010
3033,2006,2010
3034,2006,2010
3036,2005,2009
3037,2005,2009
3038,2005,2009
3039,2005,2009
3040,2005,2009
3041,2005,2009
3042,2005,2009
3043,2005,2009
3044,2005,2009
3045,2005,2009
3049,2005,2009
3053,2005,2009
3054,2006,2010
3055,2006,2010
3056,2005,2009
3057,2005,2009
3058,2005,2009
3059,2005,2009
3060,2005,2009
3061,2005,2009
3075,2005,2009
3076,2005,2009
3077,2005,2009
3078,2005,2009
3087,2005,2009
3088,2005,2009
3089,2005,2009
3090,2005,2009
3091,2005,2009
3092,2005,2009
3093,2005,2009
3094,2005,2009
3095,2005,2009
3096,2005,2009
3097,2005,2009
3098,2005,2009
3099,2005,2009
3100,2005,2009
3101,2005,2009
3102,2005,2009
3103,2006,2010
3104,2005,2009
3105,2004,2008
3106,2005,2009
3107,2005,2009
3108,2005,2009
3109,2005,2009
3110,2005,2009
3111,2005,2009
3112,2005,2009
3113,2005,2009
3114,2005,2009
3115,2005,2009
3116,2005,2009
3117,2005,2009
3118,2005,2009
3119,2005,2009
3120,2005,2009
3121,2005,2009
3123,2005,2009
3124,2005,2009
3125,2005,2009
3126,2005,2009
3127,2005,2009
3128,2005,2009
3129,2006,2010
3130,2003,2007
3131,2005,2009
3135,2005,2009
3136,2005,2009
3137,2005,2009
3138,2005,2009
3139,2005,2009
3140,2005,2009
3141,2005,2009
3142,2005,2009
3143,2005,2009
3144,2005,2009
3145,2005,2009
3146,2005,2009
3147,2005,2009
3148,2005,2009
3149,2005,2009
3150,2005,2009
3151,2005,2009
3152,2005,2009
3153,2005,2009
3154,2005,2009
3155,2005,2009
3158,2005,2009
3160,2005,2009
3161,2005,2009
3162,2005,2009
3165,2005,2009
3166,2005,2009
3167,2005,2009
3168,2005,2009
3169,2005,2009
3170,2005,2009
3171,2005,2009
3172,2005,2009
3173,2005,2009
3174,2005,2009
3175,2005,2009
3176,2006,2010
3177,2006,2010
3178,2005,2009
3179,2005,2009
3181,2005,2009
3182,2005,2009
3183,2005,2009
3184,2005,2009
3185,2006,2010
3186,2005,2009
3187,2005,2009
3188,2005,2009
3189,2005,2009
3190,2005,2009
3191,2005,2009
3192,2005,2009
3193,2005,2009
3194,2005,2009
3195,2005,2009
3196,2005,2009
3197,2005,2009
3198,2005,2009
3199,2005,2009
3200,2005,2009
3201,2005,2009
3202,2005,2009
3203,2005,2009
3204,2005,2009
3205,2005,2009
3206,2005,2009
3207,2005,2009
3208,2005,2009
3210,2005,2009
3211,2005,2009
3213,2004,2008
3214,2005,2009
3215,2005,2009
3216,2005,2009
3217,2005,2009
3218,2005,2009
3219,2005,2009
3220,2005,2009
3221,2005,2009
3222,2005,2009
3223,2005,2009
3224,2005,2009
3225,2006,2010
3226,2006,2010
3228,2005,2009
3229,2005,2009
3230,2005,2009
3231,2005,2009
3232,2005,2009
3233,2005,2009
3234,2005,2009
3235,2005,2009
3236,2005,2009
3237,2005,2009
3238,2005,2009
3239,2005,2009
3240,2005,2009
3241,2005,2009
3242,2005,2009
3243,2005,2009
3244,2005,2009
3245,2005,2009
3246,2005,2009
3247,2005,2009
3248,2005,2009
3249,2005,2009
3250,2005,2009
3251,2005,2009
3252,2005,2009
3253,2006,2010
3254,2005,2009
3255,2005,2009
3256,2005,2009
3257,2005,2009
3258,2005,2009
3259,2005,2009
3260,2005,2009
3261,2005,2009
3262,2005,2009
3263,2005,2009
3264,2005,2009
3265,2005,2009
3266,2005,2009
3267,2005,2009
3268,2005,2009
3269,2005,2009
3270,2005,2009
3271,2005,2009
3272,2005,2009
3273,2005,2009
3274,2005,2009
3275,2005,2009
3276,2005,2009
3277,2005,2009
3278,2005,2009
3279,2005,2009
3280,2005,2009
3281,2005,2009
3282,2005,2009
3283,2005,2009
3284,2005,2009
3285,2005,2009
3286,2005,2009
3287,2005,2009
3288,2005,2009
3289,2005,2009
3290,2005,2009
3291,2005,2009
3292,2005,2009
3293,2005,2009
3294,2005,2009
3295,2006,2010
3296,2005,2009
3297,2005,2009
3298,2006,2010
3300,2005,2009
3301,2005,2009
3302,2005,2009
3303,2005,2009
3304,2005,2009
3305,2006,2010
3306,2005,2009
3307,2005,2009
3308,2005,2009
3309,2005,2009
3310,2005,2009
3311,2005,2009
3312,2005,2009
3313,2005,2009
3314,2005,2009
3315,2005,2009
3316,2005,2009
3318,2005,2009
3319,2005,2009
3320,2005,2009
3321,2005,2009
3322,2005,2009
3323,2005,2009
3324,2007,2011
3325,2005,2009
3326,2005,2009
3327,2005,2009
3328,2005,2009
3329,2005,2009
3330,2005,2009
3331,2005,2009
3332,2005,2009
3333,2005,2009
3334,2005,2009
3335,2005,2009
3336,2005,2009
3337,2005,2009
3338,2005,2009
3339,2005,2009
3340,2005,2009
3341,2005,2009
3342,2005,2009
3343,2005,2009
3344,2005,2009
3345,2005,2009
3346,2005,2009
3347,2005,2009
3348,2005,2009
3349,2005,2009
3350,2005,2009
3351,2005,2009
3352,2005,2009
3353,2006,2010
3354,2006,2010
3355,2005,2009
3356,2005,2009
3357,2005,2009
3358,2005,2009
3359,2005,2009
3360,2005,2009
3361,2005,2009
3362,2005,2009
3363,2005,2009
3364,2005,2009
3365,2005,2009
3366,2005,2009
3367,2004,2008
3368,2005,2009
3369,2006,2010
3370,2006,2010
3371,2006,2010
3372,2005,2009
3373,2006,2010
3374,2006,2010
3375,2006,2010
3376,2006,2010
3377,2006,2010
3378,2006,2010
3379,2006,2010
3380,2006,2010
3382,2006,2010
3383,2006,2010
3384,2006,2010
3385,2006,2010
3386,2006,2010
3387,2005,2009
3388,2005,2009
3389,2005,2009
3390,2005,2009
3391,2005,2009
3392,2006,2010
3393,2006,2010
3394,2006,2010
3395,2005,2009
3396,2005,2009
3397,2006,2010
3398,2006,2010
3403,2005,2009
3404,2005,2009
3405,2005,2009
3406,2005,2009
3407,2005,2009
3408,2005,2009
3409,2006,2010
3410,2005,2009
3411,2005,2009
3414,2006,2010
3415,2006,2010
3416,2006,2010
3417,2005,2009
3418,2005,2009
3419,2005,2009
3420,2005,2009
3421,2005,2009
3422,2005,2009
3423,2005,2009
3424,2005,2009
3425,2005,2009
3426,2006,2010
3427,2005,2009
3428,2005,2009
3430,2006,2010
3431,2006,2010
3432,2005,2009
3433,2005,2009
3435,2005,2009
3436,2005,2009
3437,2005,2009
3438,2005,2009
3439,2005,2009
3440,2006,2010
3441,2006,2010
3442,2006,2010
3443,2006,2010
3444,2006,2010
3445,2006,2010
3446,2006,2010
3447,2006,2010
3448,2005,2009
3449,2005,2009
3450,2005,2009
3451,2005,2009
3452,2005,2009
3453,2005,2009
3454,2005,2009
3455,2005,2009
3456,2005,2009
3457,2005,2009
3458,2005,2009
3459,2005,2009
3460,2006,2010
3461,2006,2010
3462,2006,2010
3463,2006,2010
3464,2006,2010
3465,2006,2010
3466,2006,2010
3467,2006,2010
3468,2006,2010
3469,2006,2010
3470,2006,2010
3471,2006,2010
3472,2006,2010
3473,2006,2010
3474,2005,2009
3475,2005,2009
3476,2005,2009
3477,2005,2009
3479,2006,2010
3480,2005,2009
3481,2005,2009
3482,2005,2009
3483,2006,2010
3484,2006,2010
3485,2005,2009
3486,2005,2009
3487,2005,2009
3488,2006,2010
3489,2005,2009
3490,2005,2009
3491,2005,2009
3492,2005,2009
3493,2005,2009
3494,2005,2009
3495,2005,2009
3496,2005,2009
3497,2005,2009
3498,2006,2010
3499,2006,2010
3500,2006,2010
3501,2006,2010
3502,2006,2010
3503,2006,2010
3504,2006,2010
3505,2005,2009
3506,2005,2009
3507,2005,2009
3508,2006,2010
3509,2006,2010
3510,2006,2010
3511,2006,2010
3512,2006,2010
3513,2006,2010
3514,2006,2010
3515,2005,2009
3516,2005,2009
3517,2005,2009
3518,2006,2010
3519,2006,2010
3520,2006,2010
3521,2006,2010
3522,2006,2010
3523,2006,2010
3524,2005,2009
3525,2005,2009
3526,2005,2009
3527,2005,2009
3528,2006,2010
3529,2006,2010
3530,2006,2010
3531,2006,2010
3532,2006,2010
3533,2006,2010
3534,2006,2010
3536,2005,2009
3537,2006,2010
3538,2005,2009
3539,2005,2009
3540,2005,2009
3541,2005,2009
3542,2005,2009
3543,2005,2009
3544,2004,2008
3545,2005,2009
3546,2005,2009
3547,2006,2010
3548,2005,2009
3549,2006,2010
3550,2006,2010
3551,2006,2010
3552,2005,2009
3553,2005,2009
3554,2005,2009
3555,2005,2009
3556,2006,2010
3557,2006,2010
3558,2006,2010
3559,2006,2010
3560,2006,2010
3561,2006,2010
3562,2006,2010
3563,2006,2010
3564,2006,2010
3565,2006,2010
3566,2006,2010
3567,2006,2010
3568,2006,2010
3569,2006,2010
3570,2006,2010
3571,2006,2010
3572,2006,2010
3573,2006,2010
3574,2006,2010
3575,2006,2010
3576,2006,2010
3577,2006,2010
3578,2004,2008
3579,2006,2010
3580,2006,2010
3581,2006,2010
3582,2006,2010
3583,2006,2010
3584,2006,2010
3585,2006,2010
3586,2006,2010
3587,2006,2010
3588,2006,2010
3589,2006,2010
3590,2006,2010
3591,2006,2010
3592,2006,2010
3593,2006,2010
3594,2006,2010
3595,2006,2010
3596,2006,2010
3597,2006,2010
3598,2006,2010
3599,2006,2010
3600,2006,2010
3601,2006,2010
3602,2006,2010
3603,2006,2010
3604,2006,2010
3605,2006,2010
3606,2006,2010
3607,2006,2010
3608,2006,2010
3609,2006,2010
3610,2006,2010
3611,2006,2010
3619,2006,2010
3620,2005,2009
3621,2006,2010
3622,2006,2010
3623,2006,2010
3624,2006,2010
3625,2006,2010
3626,2006,2010
3627,2006,2010
3628,2006,2010
3629,2006,2010
3630,2006,2010
3631,2006,2010
3632,2006,2010
3633,2006,2010
3634,2005,2009
3635,2005,2009
3636,2006,2010
3637,2006,2010
3638,2006,2010
3639,2006,2010
3640,2006,2010
3641,2006,2010
3642,2006,2010
3643,2006,2010
3644,2006,2010
3645,2006,2010
3646,2006,2010
3647,2006,2010
3648,2006,2010
3649,2006,2010
3650,2006,2010
3651,2006,2010
3652,2006,2010
3653,2006,2010
3654,2006,2010
3655,2006,2010
3656,2006,2010
3657,2006,2010
3658,2006,2010
3659,2006,2010
3660,2006,2010
3661,2006,2010
3662,2006,2010
3663,2006,2010
3665,2006,2010
3666,2006,2010
3667,2006,2010
3668,2006,2010
3669,2006,2010
3670,2006,2010
3671,2006,2010
3672,2006,2010
3673,2006,2010
3674,2006,2010
3675,2006,2010
3676,2006,2010
3677,2006,2010
3678,2006,2010
3679,2006,2010
3680,2006,2010
3681,2006,2010
3682,2006,2010
3683,2006,2010
3684,2006,2010
3685,2006,2010
3686,2006,2010
3687,2006,2010
3688,2006,2010
3689,2006,2010
3690,2006,2010
3691,2006,2010
3692,2006,2010
3693,2006,2010
3694,2006,2010
3695,2008,2012
3696,2007,2011
3697,2006,2010
3698,2006,2010
3700,2006,2010
3701,2006,2010
3702,2006,2010
3703,2006,2010
3704,2006,2010
3705,2006,2010
3706,2006,2010
3707,2006,2010
3708,2005,2009
3709,2005,2009
3710,2005,2009
3711,2005,2009
3712,2006,2010
3713,2006,2010
3714,2006,2010
3715,2006,2010
3716,2006,2010
3717,2006,2010
3718,2006,2010
3719,2006,2010
3720,2006,2010
3721,2006,2010
3722,2006,2010
3723,2006,2010
3724,2006,2010
3725,2006,2010
3726,2006,2010
3727,2006,2010
3728,2006,2010
3729,2006,2010
3730,2006,2010
3731,2006,2010
3732,2006,2010
3733,2006,2010
3734,2006,2010
3735,2006,2010
3736,2006,2010
3737,2006,2010
3738,2006,2010
3739,2006,2010
3740,2006,2010
3741,2006,2010
3742,2006,2010
3743,2006,2010
3744,2006,2010
3745,2006,2010
3746,2006,2010
3747,2006,2010
3748,2006,2010
3749,2006,2010
3750,2006,2010
3751,2006,2010
3752,2006,2010
3753,2006,2010
3754,2006,2010
3755,2006,2010
3756,2006,2010
3757,2006,2010
3758,2006,2010
3759,2006,2010
3760,2006,2010
3761,2006,2010
3762,2006,2010
3763,2006,2010
3764,2006,2010
3765,2006,2010
3766,2009,2013
3767,2006,2010
3768,2006,2010
3769,2006,2010
3770,2006,2010
3771,2006,2010
3772,2006,2010
3773,2006,2010
3774,2006,2010
3775,2006,2010
3776,2005,2009
3777,2006,2010
3778,2006,2010
3779,2006,2010
3780,2006,2010
3781,2006,2010
3782,2006,2010
3783,2006,2010
3784,2006,2010
3785,2005,2009
3786,2006,2010
3787,2006,2010
3788,2006,2010
3789,2006,2010
3790,2006,2010
3791,2006,2010
3792,2006,2010
3793,2006,2010
3794,2006,2010
3795,2006,2010
3796,2006,2010
3797,2006,2010
3798,2006,2010
3799,2006,2010
3800,2006,2010
3802,2006,2010
3803,2006,2010
3804,2006,2010
3805,2006,2010
3806,2006,2010
3807,2006,2010
3808,2006,2010
3809,2005,2009
3810,2007,2011
3811,2007,2011
3812,2006,2010
3813,2006,2010
3814,2005,2009
3815,2007,2011
3817,2006,2010
3818,2006,2010
3819,2006,2010
3820,2006,2010
3821,2006,2010
3822,2006,2010
3823,2007,2011
3824,2005,2009
3825,2005,2009
3826,2005,2009
3827,2005,2009
3828,2005,2009
3829,2005,2009
3830,2005,2009
3831,2005,2009
3832,2006,2010
3833,2006,2010
3834,2006,2010
3835,2005,2009
3836,2006,2010
3837,2006,2010
3838,2006,2010
3839,2006,2010
3840,2006,2010
3841,2006,2010
3842,2006,2010
3843,2006,2010
3844,2008,2012
3845,2006,2010
3846,2006,2010
3847,2006,2010
3848,2006,2010
3849,2006,2010
3850,2006,2010
3851,2006,2010
3852,2006,2010
3853,2006,2010
3854,2006,2010
3855,2006,2010
3856,2007,2011
3857,2006,2010
3858,2005,2009
3859,2006,2010
3860,2006,2010
3862,2006,2010
3869,2006,2010
3871,2006,2010
3872,2006,2010
3873,2006,2010
3874,2006,2010
3875,2006,2010
3876,2006,2010
3877,2006,2010
3878,2006,2010
3879,2007,2011
3880,2006,2010
3881,2006,2010
3882,2006,2010
3883,2006,2010
3885,2006,2010
3886,2007,2011
3887,2007,2011
3888,2007,2011
3889,2008,2012
3890,2006,2010
3892,2008,2012
3894,2006,2010
3895,2006,2010
3897,2007,2011
3898,2006,2010
3899,2006,2010
3900,2005,2009
3901,2006,2010
3902,2006,2010
3903,2006,2010
3905,2007,2011
3906,2006,2010
3907,2008,2012
3908,2006,2010
3909,2009,2013
3910,2006,2010
3911,2006,2010
3912,2006,2010
3913,2006,2010
3914,2006,2010
3916,2006,2010
3917,2006,2010
3918,2006,2010
3919,2006,2010
3920,2006,2010
3921,2006,2010
3922,2007,2011
3925,2006,2010
3926,2006,2010
3927,2006,2010
3928,2006,2010
3929,2006,2010
3930,2006,2010
3931,2006,2010
3932,2006,2010
3933,2006,2010
3934,2006,2010
3935,2006,2010
3936,2006,2010
3937,2006,2010
3938,2006,2010
3939,2006,2010
3940,2006,2010
3941,2006,2010
3942,2006,2010
3943,2006,2010
3944,2006,2010
3945,2006,2010
3946,2006,2010
3947,2006,2010
3948,2006,2010
3949,2006,2010
3950,2006,2010
3951,2006,2010
3952,2006,2010
3953,2007,2011
3954,2006,2010
3955,2006,2010
3956,2006,2010
3957,2006,2010
3958,2005,2009
3959,2007,2011
3963,2006,2010
3964,2006,2010
3965,2006,2010
3967,2006,2010
3969,2006,2010
3971,2006,2010
3972,2006,2010
3973,2006,2010
3974,2006,2010
3975,2006,2010
3976,2006,2010
3977,2006,2010
3978,2006,2010
3979,2006,2010
3980,2006,2010
3981,2005,2009
3982,2005,2009
3983,2005,2009
3990,2006,2010
3991,2006,2010
3992,2006,2010
3993,2006,2010
3994,2006,2010
3995,2003,2007
3996,2006,2010
3998,2006,2010
3999,2006,2010
4000,2006,2010
4001,2006,2010
4002,2006,2010
4003,2006,2010
4004,2006,2010
4005,2006,2010
4006,2006,2010
4007,2006,2010
4008,2006,2010
4009,2006,2010
4010,2006,2010
4011,2006,2010
4012,2006,2010
4013,2007,2011
4014,2007,2011
4015,2006,2010
4016,2006,2010
4017,2006,2010
4018,2004,2008
4019,2007,2011
4020,2006,2010
4021,2005,2009
4022,2006,2010
4023,2006,2010
4024,2006,2010
4025,2006,2010
4026,2006,2010
4027,2006,2010
4028,2006,2010
4029,2006,2010
4030,2006,2010
4031,2006,2010
4032,2006,2010
4033,2006,2010
4034,2006,2010
4035,2006,2010
4036,2006,2010
4037,2006,2010
4038,2006,2010
4039,2006,2010
4040,2006,2010
4055,2006,2010
4056,2006,2010
4060,2006,2010
4061,2006,2010
4062,2006,2010
4063,2006,2010
4064,2006,2010
4065,2006,2010
4066,2006,2010
4067,2006,2010
4068,2006,2010
4069,2006,2010
4070,2007,2011
4071,2006,2010
4072,2006,2010
4073,2006,2010
4074,2006,2010
4075,2006,2010
4076,2006,2010
4077,2006,2010
4078,2006,2010
4080,2006,2010
4081,2006,2010
